"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/wikipedia_OIS_10_5_run.csv",,,,"Date:","14 Apr 2020 11:19:19 WEST"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
14-04 11:30:09,12.814,0.251,86.935,0,0,0,0,154520,1079504,3802955776,788410368,472485888,14636703744,1280,73602
14-04 11:30:10,15.038,0.501,84.461,0,0,0,12288,209645,1469085,3802955776,788410368,472485888,14636703744,1280,73602
14-04 11:30:11,14.106,0.252,85.642,0,0,0,0,169276,1181344,3802955776,788410368,472485888,14636703744,1280,73602
14-04 11:30:12,14.358,0.504,85.139,0,0,0,0,177064,1239586,3802955776,788410368,472485888,14636703744,1280,73602
14-04 11:30:13,14.536,0.752,84.712,0,0,0,0,197125,1367664,3802951680,788410368,472485888,14636707840,1280,73602
14-04 11:30:14,15.750,0.250,83.500,0.500,0,0,16384,246704,1711185,3802951680,788410368,472489984,14636703744,1280,73602
14-04 11:30:15,11.587,0.504,87.909,0,0,0,16384,195320,1362573,3802947584,788410368,472489984,14636707840,1280,73602
14-04 11:30:16,12.626,0.758,86.616,0,0,0,0,182463,1265678,3802947584,788410368,472489984,14636707840,1280,73602
14-04 11:30:17,13.750,0.750,85.500,0,0,0,0,156605,1097010,3802947584,788410368,472489984,14636707840,1280,73602
14-04 11:30:18,14.824,0.503,84.673,0,0,0,0,215154,1489872,3802947584,788410368,472489984,14636707840,1280,73602
14-04 11:30:19,15.327,1.005,83.417,0.251,0,0,73728,203258,1425487,3802435584,788918272,472489984,14636711936,1280,73602
14-04 11:30:20,16.040,0.251,83.709,0,0,0,0,254454,1772016,3802435584,788918272,472489984,14636711936,1280,73602
14-04 11:30:21,15.461,0.748,83.791,0,0,0,53248,239842,1687955,3802435584,788918272,472489984,14636711936,1280,73602
14-04 11:30:22,13.819,0.251,85.930,0,0,0,0,171619,1205418,3802435584,788918272,472489984,14636711936,1280,73602
14-04 11:30:23,13.716,0.748,85.536,0,0,0,0,153843,1078848,3802435584,788918272,472489984,14636711936,1280,73602
14-04 11:30:24,15.750,0.750,83.250,0.250,0,0,49152,248194,1748680,3802177536,789172224,472494080,14636711936,1280,73602
14-04 11:30:25,13.854,0.252,85.894,0,0,0,16384,202375,1389396,3802050560,789299200,472494080,14636711936,1280,73602
14-04 11:30:26,13.930,0.498,85.572,0,0,0,0,164510,1156877,3802050560,789299200,472494080,14636711936,1280,73602
14-04 11:30:27,13.602,0.252,86.146,0,0,0,0,195073,1347150,3802050560,789299200,472494080,14636711936,1280,73602
14-04 11:30:28,13.384,0.505,86.111,0,0,0,24576,220018,1548114,3802050560,789299200,472494080,14636711936,1280,73602
14-04 11:30:29,12.030,0.501,87.218,0.251,0,0,16384,181348,1281911,3802050560,789299200,472494080,14636711936,1280,73602
14-04 11:30:30,13.317,0.754,85.930,0,0,0,20480,174345,1220997,3802050560,789299200,472494080,14636711936,1280,73602
14-04 11:30:31,13,0.750,86.250,0,0,0,0,159269,1120240,3802050560,789299200,472494080,14636711936,1280,73602
14-04 11:30:32,13.534,0.752,85.714,0,0,0,0,212035,1470475,3802050560,789299200,472494080,14636711936,1280,73602
14-04 11:30:33,15.461,0.499,84.040,0,0,0,28672,215085,1506303,3802046464,789299200,472494080,14636716032,1280,73602
14-04 11:30:34,15.038,0.501,84.461,0,0,0,0,198213,1386352,3802046464,789299200,472494080,14636716032,1280,73602
14-04 11:30:35,13.131,0.505,86.111,0.253,0,0,143360,184368,1299362,3802046464,789299200,472494080,14636716032,1280,73602
14-04 11:30:36,13.671,0.253,86.076,0,0,0,0,200236,1405665,3802046464,789299200,472494080,14636716032,1280,73602
14-04 11:30:37,13.250,0.750,86,0,0,0,0,203160,1428477,3802046464,789299200,472494080,14636716032,1280,73602
14-04 11:30:38,12.879,0.758,86.364,0,0,0,0,165110,1161267,3802042368,789299200,472494080,14636720128,1280,73602
14-04 11:30:39,14.177,0.253,85.570,0,0,0,12288,220271,1547695,3802038272,789299200,472494080,14636724224,1280,73602
14-04 11:30:40,16.459,0.499,83.042,0,0,0,0,251741,1750293,3802038272,789299200,472494080,14636724224,1280,73602
14-04 11:30:41,16.209,0.499,83.042,0.249,0,0,16384,236491,1648574,3802034176,789299200,472498176,14636724224,1280,73602
14-04 11:30:42,13.317,0.503,86.181,0,0,0,0,172659,1204574,3802034176,789299200,472498176,14636724224,1280,73602
14-04 11:30:43,13.418,0.253,86.329,0,0,0,0,226147,1585949,3802034176,789299200,472498176,14636724224,1280,73602
14-04 11:30:44,13.433,0.498,86.070,0,0,0,12288,167549,1163565,3802034176,789299200,472498176,14636724224,1280,73602
14-04 11:30:45,14.750,0.250,85,0,0,0,4096,184837,1285382,3802034176,789299200,472498176,14636724224,1280,73602
14-04 11:30:46,14.573,0.754,84.673,0,0,0,0,211654,1482856,3802034176,789299200,472498176,14636724224,1280,73602
14-04 11:30:47,12.879,0.253,86.616,0.253,0,0,16384,185912,1303279,3802030080,789299200,472502272,14636724224,1280,73602
14-04 11:30:48,16,0.500,83.500,0,0,0,0,237686,1650227,3802030080,789299200,472502272,14636724224,1280,73602
14-04 11:30:49,15.949,0.506,83.544,0,0,0,77824,209493,1448990,3802411008,788918272,472502272,14636724224,1280,73602
14-04 11:30:50,13.198,0.254,86.548,0,0,0,0,187956,1323647,3802411008,788918272,472502272,14636724224,1280,73602
14-04 11:30:51,14.610,0.252,84.887,0.252,0,0,57344,184886,1283457,3802411008,788918272,472502272,14636724224,1280,73602
14-04 11:30:52,14.750,0.750,84.250,0.250,0,0,49152,229216,1609072,3802406912,788918272,472506368,14636724224,1280,73602
14-04 11:30:53,14.787,0.501,84.712,0,0,0,0,183641,1280510,3802406912,788918272,472506368,14636724224,1280,73602
14-04 11:30:54,11.721,0.748,87.531,0,0,0,0,172921,1204301,3802406912,788918272,472506368,14636724224,1280,73602
14-04 11:30:55,13.131,0.505,86.364,0,0,0,0,179325,1260227,3802402816,788918272,472506368,14636728320,1280,73602
14-04 11:30:56,13.250,0.500,86.250,0,0,0,0,162512,1140608,3802402816,788918272,472506368,14636728320,1280,73602
14-04 11:30:57,13.819,0.503,85.678,0,0,0,16384,181238,1262816,3802398720,788918272,472510464,14636728320,1280,73602
14-04 11:30:58,12.343,0.252,87.154,0.252,0,0,12288,175263,1222226,3802394624,788918272,472510464,14636732416,1280,73602
14-04 11:30:59,15.750,0.250,84,0,0,0,0,246917,1734232,3802394624,788918272,472510464,14636732416,1280,73602
14-04 11:31:00,16.873,0.496,82.630,0,0,0,0,260454,1833833,3802394624,788918272,472510464,14636732416,1280,73602
14-04 11:31:01,12.563,0.754,86.683,0,0,0,16384,167193,1181410,3802394624,788918272,472510464,14636732416,1280,73602
14-04 11:31:02,14,0.500,85.250,0.250,0,0,16384,214147,1504370,3802390528,788918272,472514560,14636732416,1280,73602
14-04 11:31:03,12.343,0.252,87.406,0,0,0,40960,164097,1140754,3802390528,788918272,472514560,14636732416,1280,73602
14-04 11:31:04,14.322,0.503,85.176,0,0,0,0,195561,1364383,3802390528,788918272,472514560,14636732416,1280,73602
14-04 11:31:05,12.879,0.253,86.869,0,0,0,20480,162897,1140881,3802386432,788918272,472514560,14636736512,1280,73602
14-04 11:31:06,13.065,0.503,86.432,0,0,0,0,156167,1099599,3802386432,788918272,472514560,14636736512,1280,73602
14-04 11:31:07,12.658,0.253,86.835,0.253,0,0,32768,173058,1222080,3802382336,788918272,472518656,14636736512,1280,73602
14-04 11:31:08,12.500,0.500,87,0,0,0,0,173638,1215115,3802382336,788918272,472518656,14636736512,1280,73602
14-04 11:31:09,13.965,0.499,85.536,0,0,0,12288,176758,1230477,3802382336,788918272,472518656,14636736512,1280,73602
14-04 11:31:10,14.899,0.505,84.596,0,0,0,0,246656,1730228,3802382336,788918272,472518656,14636736512,1280,73602
14-04 11:31:11,14.070,0.503,85.427,0,0,0,106496,191115,1326782,3802382336,788918272,472518656,14636736512,1280,73602
14-04 11:31:12,11.809,0.503,87.437,0.251,0,0,16384,170052,1182917,3802378240,788918272,472522752,14636736512,1280,73602
14-04 11:31:13,12.531,0.752,86.717,0,0,0,0,173544,1219025,3802378240,788918272,472522752,14636736512,1280,73602
14-04 11:31:14,13.568,0.251,86.181,0,0,0,12288,166020,1159742,3802378240,788918272,472522752,14636736512,1280,73602
14-04 11:31:15,12.281,0.501,87.218,0,0,0,0,166788,1160976,3802374144,788918272,472522752,14636740608,1280,73602
14-04 11:31:16,14.070,0.503,85.427,0,0,0,4096,154305,1083145,3802374144,788918272,472522752,14636740608,1280,73602
14-04 11:31:17,14.963,0.748,84.040,0.249,0,0,16384,151361,1059136,3802370048,788918272,472526848,14636740608,1280,73602
14-04 11:31:18,15.113,0.504,84.383,0,0,0,0,201412,1405218,3802370048,788918272,472526848,14636740608,1280,73602
14-04 11:31:19,16.541,0.752,82.707,0,0,0,57344,163114,1140970,3802492928,788791296,472526848,14636744704,1312,73602
14-04 11:31:20,15.212,0.748,84.040,0,0,0,0,149957,1057118,3802492928,788791296,472526848,14636744704,1312,73602
14-04 11:31:21,14.750,0.750,84.250,0.250,0,0,53248,145931,1019145,3802492928,788791296,472526848,14636744704,1312,73602
14-04 11:31:22,13.706,0.508,85.533,0.254,0,0,49152,178512,1243721,3802488832,788791296,472530944,14636744704,1312,73602
14-04 11:31:23,15.136,0.744,84.119,0,0,0,0,169456,1181490,3802484736,788791296,472530944,14636748800,1312,73602
14-04 11:31:24,13.418,1.266,85.316,0,0,0,0,166438,1161185,3802046464,789225472,472530944,14636752896,1312,73602
14-04 11:31:25,13.568,0.503,85.930,0,0,0,0,159226,1120240,3802103808,789172224,472530944,14636748800,1312,73602
14-04 11:31:26,13.889,0.505,85.606,0,0,0,0,205698,1445855,3802103808,789172224,472530944,14636748800,1312,73602
14-04 11:31:27,14.177,0.506,85.316,0,0,0,0,211864,1468342,3802103808,789172224,472530944,14636748800,1312,73602
14-04 11:31:28,13.671,0.506,85.570,0.253,0,0,28672,151068,1074903,3802099712,789172224,472535040,14636748800,1312,73602
14-04 11:31:29,15.152,0.253,84.596,0,0,0,0,164205,1144587,3802099712,789172224,472535040,14636748800,1312,73602
14-04 11:31:30,15.288,0.251,84.461,0,0,0,0,184798,1299846,3802099712,789172224,472535040,14636748800,1312,73602
14-04 11:31:31,15.190,0.506,84.304,0,0,0,4096,197947,1385803,3802099712,789172224,472535040,14636748800,1312,73602
14-04 11:31:32,14.861,0.504,84.635,0,0,0,0,239471,1673038,3802099712,789172224,472535040,14636748800,1312,73602
14-04 11:31:33,15.404,0,84.343,0.253,0,0,45056,257880,1792491,3802091520,789172224,472539136,14636752896,1312,73602
14-04 11:31:34,14.464,0.499,85.037,0,0,0,0,209324,1483729,3802091520,789172224,472539136,14636752896,1312,73602
14-04 11:31:35,12.594,0.252,87.154,0,0,0,0,153428,1079504,3802091520,789172224,472539136,14636752896,1312,73602
14-04 11:31:36,13.889,0.253,85.859,0,0,0,16384,189843,1323920,3802091520,789172224,472539136,14636752896,1312,73602
14-04 11:31:37,12.183,1.015,86.802,0,0,0,16384,199605,1385297,3802091520,789172224,472539136,14636752896,1312,73602
14-04 11:31:38,12.879,0.253,86.616,0.253,0,0,57344,181432,1283018,3802087424,789172224,472543232,14636752896,1312,73602
14-04 11:31:39,15.038,0.752,84.211,0,0,0,0,263113,1833393,3802087424,789172224,472543232,14636752896,1312,73602
14-04 11:31:40,15.657,0.253,84.091,0,0,0,0,240527,1673038,3802087424,789172224,472543232,14636752896,1312,73602
14-04 11:31:41,13.896,0.496,85.608,0,0,0,0,171354,1198577,3802087424,789172224,472543232,14636752896,1312,73602
14-04 11:31:42,14.106,0.252,85.642,0,0,0,0,172923,1201985,3802087424,789172224,472543232,14636752896,1312,73602
14-04 11:31:43,13.580,0.741,85.185,0.494,0,0,16384,186410,1303386,3802087424,789172224,472543232,14636752896,1312,73602
14-04 11:31:44,16.250,0.500,83.250,0,0,0,12288,245971,1711185,3802087424,789172224,472543232,14636752896,1312,73602
14-04 11:31:45,14.861,0.504,84.635,0,0,0,0,234054,1631940,3802087424,789172224,472543232,14636752896,1312,73602
14-04 11:31:46,16.500,1,82.500,0,0,0,90112,235710,1650676,3803246592,788013056,472543232,14636752896,1280,73602
14-04 11:31:47,15.500,0.750,83.750,0,0,0,16384,226120,1568609,3803230208,788029440,472543232,14636752896,1280,73602
14-04 11:31:48,15.212,0.499,84.040,0.249,0,0,16384,217888,1528551,3803226112,788029440,472543232,14636756992,1280,73602
14-04 11:31:49,13.568,1.005,85.427,0,0,0,77824,165507,1177365,3802333184,788918272,472543232,14636761088,1280,73602
14-04 11:31:50,14.677,0.498,84.826,0,0,0,0,234537,1629713,3802329088,788918272,472543232,14636765184,1280,73602
14-04 11:31:51,13.568,0.503,85.930,0,0,0,53248,145657,1021079,3802329088,788918272,472543232,14636765184,1280,73602
14-04 11:31:52,14.106,0.504,85.390,0,0,0,0,211378,1486864,3802329088,788918272,472543232,14636765184,1280,73602
14-04 11:31:53,14.536,0.501,84.712,0.251,0,0,49152,136374,957676,3802324992,788918272,472547328,14636765184,1280,73602
14-04 11:31:54,14.467,0.254,85.279,0,0,0,0,227097,1589941,3802324992,788918272,472547328,14636765184,1280,73602
14-04 11:31:55,14.250,0.750,85,0,0,0,0,152169,1077994,3802324992,788918272,472547328,14636765184,1280,73602
14-04 11:31:56,14.610,0.252,85.139,0,0,0,0,166578,1160976,3802324992,788918272,472547328,14636765184,1280,73602
14-04 11:31:57,13.750,0.500,85.750,0,0,0,4096,157196,1100145,3802324992,788918272,472547328,14636765184,1280,73602
14-04 11:31:58,14.750,0.750,84.250,0.250,0,0,28672,230728,1609260,3802320896,788918272,472551424,14636765184,1280,73602
14-04 11:31:59,13.819,0.754,85.427,0,0,0,0,146018,1018400,3802320896,788918272,472551424,14636765184,1280,73602
14-04 11:32:00,14.394,0.253,85.354,0,0,0,0,201690,1405392,3802320896,788918272,472551424,14636765184,1280,73602
14-04 11:32:01,14.684,0.759,84.557,0,0,0,4096,182200,1264832,3802320896,788918272,472551424,14636765184,1280,73602
14-04 11:32:02,14.358,0.504,85.139,0,0,0,0,189290,1340189,3802320896,788918272,472551424,14636765184,1280,73602
14-04 11:32:03,15.404,0.505,83.838,0.253,0,0,45056,200038,1386264,3802320896,788918272,472551424,14636765184,1280,73602
14-04 11:32:04,12.723,0.509,86.768,0,0,0,0,170700,1183154,3802316800,788918272,472551424,14636769280,1280,73602
14-04 11:32:05,14.286,0.752,84.962,0,0,0,0,188383,1321058,3802316800,788918272,472551424,14636769280,1280,73602
14-04 11:32:06,12.814,0.503,86.683,0,0,0,0,184981,1286046,3802316800,788918272,472551424,14636769280,1280,73602
14-04 11:32:07,14.963,0.748,84.289,0,0,0,16384,223472,1568336,3802316800,788918272,472551424,14636769280,1280,73602
14-04 11:32:08,14.677,1.244,83.831,0.249,0,0,45056,198405,1402314,3802312704,788918272,472555520,14636769280,1280,73602
14-04 11:32:09,12.405,0.253,87.342,0,0,0,0,162133,1123464,3802312704,788918272,472555520,14636769280,1280,73602
14-04 11:32:10,14.536,0.501,84.962,0,0,0,0,215214,1506959,3802312704,788918272,472555520,14636769280,1280,73602
14-04 11:32:11,14.070,0.754,85.176,0,0,0,0,197828,1383279,3802312704,788918272,472555520,14636769280,1280,73602
14-04 11:32:12,11.616,0.505,87.879,0,0,0,0,195078,1366674,3802312704,788918272,472555520,14636769280,1280,73602
14-04 11:32:13,13.250,0.750,86,0,0,0,36864,166004,1178355,3802304512,788918272,472555520,14636777472,1280,73602
14-04 11:32:14,13.098,0.504,86.146,0.252,0,0,16384,148832,1041903,3802300416,788918272,472559616,14636777472,1280,73602
14-04 11:32:15,16,0.250,83.750,0,0,0,0,238302,1671749,3802300416,788918272,472559616,14636777472,1280,73602
14-04 11:32:16,16.708,0.499,82.793,0,0,0,4096,245205,1710118,3802300416,788918272,472559616,14636777472,1280,73602
14-04 11:32:17,14.684,0.759,84.557,0,0,0,0,248042,1731007,3802300416,788918272,472559616,14636777472,1280,73602
14-04 11:32:18,15.327,0.503,83.920,0.251,0,0,28672,260257,1830677,3802300416,788918272,472559616,14636777472,1280,73602
14-04 11:32:19,16.459,0.998,82.544,0,0,0,57344,217635,1510094,3802427392,788791296,472559616,14636777472,1280,73602
14-04 11:32:20,14.787,0.501,84.712,0,0,0,49152,197419,1382162,3802423296,788791296,472563712,14636777472,1280,73602
14-04 11:32:21,14.610,0.504,84.887,0,0,0,0,137606,960911,3802423296,788791296,472563712,14636777472,1280,73602
14-04 11:32:22,15,0.750,84.250,0,0,0,49152,194815,1363903,3802419200,788791296,472563712,14636781568,1280,73602
14-04 11:32:23,15.212,0.499,84.289,0,0,0,65536,239870,1690690,3802419200,788791296,472563712,14636781568,1280,73602
14-04 11:32:24,15.250,0.500,84.250,0,0,0,0,191619,1344455,3801784320,789426176,472563712,14636781568,1280,73602
14-04 11:32:25,14.721,0,85.025,0.254,0,0,16384,155543,1097010,3801784320,789426176,472563712,14636781568,1280,73602
14-04 11:32:26,15.385,1.241,83.375,0,0,0,0,206183,1428622,3801780224,789426176,472563712,14636785664,1280,73602
14-04 11:32:27,15.152,0.505,84.343,0,0,0,0,201233,1402530,3801780224,789426176,472563712,14636785664,1280,73602
14-04 11:32:28,15.617,0.252,84.131,0,0,0,0,175857,1223278,3801776128,789426176,472563712,14636789760,1280,73602
14-04 11:32:29,13.500,0.750,85.750,0,0,0,12288,136607,956244,3801776128,789426176,472563712,14636789760,1280,73602
14-04 11:32:30,14.573,0.754,84.422,0.251,0,0,16384,174343,1224942,3801767936,789426176,472571904,14636789760,1280,73602
14-04 11:32:31,16.750,0.500,82.750,0,0,0,4096,206796,1444045,3801767936,789426176,472571904,14636789760,1280,73602
14-04 11:32:32,13.098,0.504,86.398,0,0,0,0,156594,1099872,3801767936,789426176,472571904,14636789760,1280,73602
14-04 11:32:33,15.500,0.750,83.750,0,0,0,0,234460,1632175,3801767936,789426176,472571904,14636789760,1280,73602
14-04 11:32:34,15.657,0.253,84.091,0,0,0,28672,247259,1728691,3801763840,789426176,472571904,14636793856,1280,73602
14-04 11:32:35,13.602,0.756,85.390,0.252,0,0,16384,168731,1184206,3801763840,789426176,472576000,14636789760,1280,73602
14-04 11:32:36,13.854,0.252,85.894,0,0,0,0,206273,1463634,3801759744,789426176,472576000,14636793856,1280,73602
14-04 11:32:37,15.672,0.498,83.831,0,0,0,0,227298,1588704,3801759744,789426176,472576000,14636793856,1280,73602
14-04 11:32:38,15.750,0.500,83.750,0,0,0,20480,268288,1874005,3801755648,789426176,472576000,14636797952,1280,73602
14-04 11:32:39,11.587,0.504,87.909,0,0,0,12288,186951,1306141,3801751552,789426176,472576000,14636802048,1280,73602
14-04 11:32:40,15.038,0.501,84.211,0.251,0,0,32768,237282,1667587,3801751552,789426176,472576000,14636802048,1280,73602
14-04 11:32:41,13.350,0,86.650,0,0,0,0,189944,1323920,3801751552,789426176,472576000,14636802048,1280,73602
14-04 11:32:42,15.038,0.501,84.461,0,0,0,0,232383,1611661,3801751552,789426176,472576000,14636802048,1280,73602
14-04 11:32:43,14.787,0.501,84.712,0,0,0,0,202442,1405862,3801751552,789426176,472576000,14636802048,1280,73602
14-04 11:32:44,13.819,0.754,85.427,0,0,0,0,169126,1181344,3801751552,789426176,472576000,14636802048,1280,73602
14-04 11:32:45,15.327,0.251,84.422,0,0,0,12288,214664,1504370,3801751552,789426176,472576000,14636802048,1280,73602
14-04 11:32:46,14.106,0.504,85.139,0.252,0,0,20480,188553,1307193,3801751552,789426176,472576000,14636802048,1280,73602
14-04 11:32:47,15.461,0.499,84.040,0,0,0,0,190624,1325157,3801751552,789426176,472576000,14636802048,1280,73602
14-04 11:32:48,14.464,0.249,85.287,0,0,0,28672,187991,1320009,3801751552,789426176,472576000,14636802048,1280,73602
14-04 11:32:49,15.949,0.253,83.797,0,0,0,77824,172227,1204574,3802763264,788410368,472576000,14636806144,1280,73602
14-04 11:32:50,14.322,0.251,85.427,0,0,0,0,200868,1405392,3802763264,788410368,472576000,14636806144,1280,73602
14-04 11:32:51,13.568,0.754,85.176,0.503,0,0,114688,188088,1320785,3802759168,788410368,472580096,14636806144,1280,73602
14-04 11:32:52,15.288,0.251,84.461,0,0,0,0,209917,1466769,3802759168,788410368,472580096,14636806144,1280,73602
14-04 11:32:53,13.033,0.501,86.466,0,0,0,53248,165148,1161122,3802759168,788410368,472580096,14636806144,1280,73602
14-04 11:32:54,14.824,0.503,84.673,0,0,0,0,203969,1428622,3802759168,788410368,472580096,14636806144,1280,73602
14-04 11:32:55,12.091,0.504,87.406,0,0,0,0,169069,1198850,3802759168,788410368,472580096,14636806144,1280,73602
14-04 11:32:56,12.250,1,86.750,0,0,0,12288,170228,1202465,3802759168,788410368,472580096,14636806144,1280,73602
14-04 11:32:57,12.250,0.250,87.250,0.250,0,0,16384,174137,1223916,3802755072,788410368,472584192,14636806144,1280,73602
14-04 11:32:58,14.358,0.504,85.139,0,0,0,49152,233855,1647053,3802755072,788410368,472584192,14636806144,1280,73602
14-04 11:32:59,14.070,0.503,85.427,0,0,0,0,221921,1548241,3802750976,788410368,472584192,14636810240,1280,73602
14-04 11:33:00,16.418,0.498,83.085,0,0,0,0,257559,1794973,3802750976,788410368,472584192,14636810240,1280,73602
